2025-10-25 18:24:10 - CargaMySQL_20251025_182410 - INFO - Iniciando CargaMySQL
2025-10-25 18:24:10 - CargaMySQL_20251025_182410 - INFO - Clase CargaMySQL inicializada
2025-10-25 18:24:23 - CargaMySQL_20251025_182410 - INFO - Iniciando operación: carga de datos transformados
2025-10-25 18:24:23 - CargaMySQL_20251025_182410 - INFO - Datos cargados: listings - 22,109 registros, 90 columnas
2025-10-25 18:24:23 - CargaMySQL_20251025_182410 - INFO - Datos cargados: reviews - 1,388,031 registros, 13 columnas
2025-10-25 18:24:23 - CargaMySQL_20251025_182410 - INFO - Datos cargados: calendar - 9,636,365 registros, 12 columnas
2025-10-25 18:24:23 - CargaMySQL_20251025_182410 - INFO - Operación carga de datos transformados completada
2025-10-25 18:24:23 - CargaMySQL_20251025_182410 - INFO - INICIANDO CARGA COMPLETA EN MYSQL
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 735 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 736 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 737 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 738 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 739 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 740 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 741 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 742 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 743 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 744 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 745 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 746 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 747 insertado: 1000 registros
2025-10-25 18:25:06 - CargaMySQL_20251025_182410 - INFO - Chunk 748 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 749 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 750 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 751 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 752 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 753 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 754 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 755 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 756 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 757 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 758 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 759 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 760 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 761 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 762 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 763 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 764 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 765 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 766 insertado: 1000 registros
2025-10-25 18:25:07 - CargaMySQL_20251025_182410 - INFO - Chunk 767 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 768 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 769 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 770 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 771 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 772 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 773 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 774 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 775 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 776 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 777 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 778 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 779 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 780 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 781 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 782 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 783 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 784 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 785 insertado: 1000 registros
2025-10-25 18:25:08 - CargaMySQL_20251025_182410 - INFO - Chunk 786 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 787 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 788 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 789 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 790 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 791 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 792 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 793 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 794 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 795 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 796 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 797 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 798 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 799 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 800 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 801 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 802 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 803 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 804 insertado: 1000 registros
2025-10-25 18:25:09 - CargaMySQL_20251025_182410 - INFO - Chunk 805 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 806 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 807 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 808 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 809 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 810 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 811 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 812 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 813 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 814 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 815 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 816 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 817 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 818 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 819 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 820 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 821 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 822 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 823 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 824 insertado: 1000 registros
2025-10-25 18:25:10 - CargaMySQL_20251025_182410 - INFO - Chunk 825 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 826 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 827 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 828 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 829 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 830 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 831 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 832 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 833 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 834 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 835 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 836 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 837 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 838 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 839 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 840 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 841 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 842 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 843 insertado: 1000 registros
2025-10-25 18:25:11 - CargaMySQL_20251025_182410 - INFO - Chunk 844 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 845 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 846 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 847 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 848 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 849 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 850 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 851 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 852 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 853 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 854 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 855 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 856 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 857 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 858 insertado: 1000 registros
2025-10-25 18:25:12 - CargaMySQL_20251025_182410 - INFO - Chunk 859 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 860 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 861 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 862 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 863 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 864 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 865 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 866 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 867 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 868 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 869 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 870 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 871 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 872 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 873 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 874 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 875 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 876 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 877 insertado: 1000 registros
2025-10-25 18:25:13 - CargaMySQL_20251025_182410 - INFO - Chunk 878 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 879 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 880 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 881 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 882 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 883 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 884 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 885 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 886 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 887 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 888 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 889 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 890 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 891 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 892 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 893 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 894 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 895 insertado: 1000 registros
2025-10-25 18:25:14 - CargaMySQL_20251025_182410 - INFO - Chunk 896 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 897 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 898 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 899 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 900 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 901 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 902 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 903 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 904 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 905 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 906 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 907 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 908 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 909 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 910 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 911 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 912 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 913 insertado: 1000 registros
2025-10-25 18:25:15 - CargaMySQL_20251025_182410 - INFO - Chunk 914 insertado: 1000 registros
2025-10-25 18:25:16 - CargaMySQL_20251025_182410 - INFO - Chunk 915 insertado: 1000 registros
2025-10-25 18:25:16 - CargaMySQL_20251025_182410 - INFO - Chunk 916 insertado: 1000 registros
2025-10-25 18:25:16 - CargaMySQL_20251025_182410 - INFO - Chunk 917 insertado: 1000 registros
2025-10-25 18:25:16 - CargaMySQL_20251025_182410 - INFO - Chunk 918 insertado: 1000 registros
2025-10-25 18:25:16 - CargaMySQL_20251025_182410 - INFO - Finalizando CargaMySQL
